ind_id	new_id	tax_id	lat	long	alt	t_cap	com_nm	alpha	genus	spp	sub_spp	spp_lat	alpha6	ind_id2	sex	pos_sex	age_clas	age_yr	mass	fat	inc	latency	cort	count_ss	year	doy	season	brd_stg	pos_lh_stg	lh_stg
1001682	2781	BCAP2781	30.8667	34.7833	456	343	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	11	f				18.9	2		2	7.66	4	1994	90	breeding			
1001692	2782	BCAP2782	30.8667	34.7833	456	366	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	16	f				17.3	3.5		3	29.74	4	1994	91	breeding			
1001693	2783	BCAP2783	9.15289	-79.73932	63.70333	324	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	15	m				17.8	2		3	11.16	4	1994	91	breeding			
1001835	2464	BCCH2464	64.83333	-147.66667	136	637	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-11		m	HY		12	1.5		2	5.1	4	1996	347				
1001836	2465	BCCH2465	47.742	-122.984	34.13767	670	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-15		f	AHY		11.7	1		1.5	6.5	4	1996	347				
1001837	2466	BCCH2466	47.70972	-122.37056	43.58649	775	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-03			HY		9.7	2.5		2.5	10.5	4	1996	347				
1001838	2467	BCCH2467	64.83333	-147.66667	136	630	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-10		m	HY		11.4	2		2	4.8	4	1996	349				
1001839	2468	BCCH2468	47.70972	-122.37056	43.58649	644	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-12		m	HY		12.7	1.5		2	3.9	4	1996	349				
1001840	2469	BCCH2469	47.70972	-122.37056	43.58649	666	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-13		f	AHY		12.8	1		1.5	3.1	4	1996	349				
1001841	2470	BCCH2470	64.83333	-147.66667	136	668	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-14		m	HY		12.5	2		1	4.6	4	1996	349				
1001842	2471	BCCH2471	47.742	-122.984	34.13767	678	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-16		m	HY		11.1	1.5		1.5	2.4	4	1996	349				
1001852	2472	BCCH2472	47.742	-122.984	34.13767	766	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-01			HY		10.5	2.5		3	8.9	4	1996	357		breeding		breeding
1001853	2473	BCCH2473	47.70972	-122.37056	43.58649	766	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-02			HY		7.8	3		3	11.6	4	1996	357				
1001855	2474	BCCH2474	47.742	-122.984	34.13767	662	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-08					9.2	1		3	24.2	4	1996	1				
1001856	2475	BCCH2475	47.70972	-122.37056	43.58649	662	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-09					8.9	2		3	17.6	4	1996	1				
1001857	2476	BCCH2476	64.83333	-147.66667	136	690	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-10					8.9	1.5		1.833333333	4.7	4	1996	1				
1001858	2477	BCCH2477	47.70972	-122.37056	43.58649	694	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-11					10.2	1		2	24.1	4	1996	1				
1001859	2478	BCCH2478	47.742	-122.984	34.13767	708	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-12					8.8	1.5		3	14.8	4	1996	1				
1001860	2479	BCCH2479	47.70972	-122.37056	43.58649	708	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-13					9.7	0.5		3	9.2	4	1996	1				
1001861	2480	BCCH2480	64.83333	-147.66667	136	669	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-14					9.8	1.5		2	6.3	4	1996	1				
1001862	2481	BCCH2481	64.83333	-147.66667	136	674	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-15					9.8	2.5		3	11.3	4	1996	1				
1001863	2482	BCCH2482	47.70972	-122.37056	43.58649	699	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-16					9.9	1		1	6	4	1996	1				
1001864	2483	BCCH2483	47.70972	-122.37056	43.58649	720	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-17					8.8	1.5		2	12	3	1996	1				
1001865	2484	BCCH2484	47.742	-122.984	34.13767	721	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-18					10	2.5		1	9.22	4	1996	1				
1001952	2485	BCCH2485	64.83333	-147.66667	136		Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-01	m							1	24.7	4	1997	99		breeding		breeding
1001972	2486	BCCH2486	64.83333	-147.66667	136	843	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-17			AHY		12.7	2.5		1	2.2	4	1997	349				
1001973	2487	BCCH2487	47.70972	-122.37056	43.58649	874	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-4		f	AHY		13.6	3.5		1	3.4	4	1997	357				
1001974	2488	BCCH2488	47.70972	-122.37056	43.58649	614	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-8		m	HY		12.3	1		2	2.6	4	1997	1				
1001975	2489	BCCH2489	64.83333	-147.66667	136	621	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-9		f	AHY		12.3	1.5		2	2.3	4	1997	1				
1001976	2490	BCCH2490	64.83333	-147.66667	136	873	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-04			HY		10.3	3		3	8.1	4	1997	1				
1001977	2491	BCCH2491	47.70972	-122.37056	43.58649	873	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-05					10.6	3		3	13.5	4	1997	1				
1001978	2492	BCCH2492	30.8667	34.7833	456	553	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-06					10.6	1		2	14.6	4	1997	1				
1001979	2493	BCCH2493	64.83333	-147.66667	136	643	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-07					9.7	2		2	15.3	4	1997	1				
1001987	2494	BCCH2494	47.70972	-122.37056	43.58649	832	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-1		m	HY		12.7	3		1	6.8	4	1997	1				
1001988	2495	BCCH2495	64.83333	-147.66667	136	866	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-2		m	HY		13.2	3		1	5.2	4	1997	1				
1001989	2496	BCCH2496	64.83333	-147.66667	136	869	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-3		m	HY		13.9	4		1.5	3.4	4	1997	1				
1001990	2497	BCCH2497	64.83333	-147.66667	136	880	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-5		f	AHY		11.7	3		0.833333333	2	4	1997	1				
1001992	2498	BCCH2498	64.83333	-147.66667	136	885	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-6		m	HY		12.1	4		2	1.6	4	1997	1				
1001993	2499	BCCH2499	64.83333	-147.66667	136	888	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-7		f	AHY		13.2	3		3	16.5	3	1997	1				
1002233	2500	BCCH2500	64.83333	-147.66667	136	648	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-01	m				9.5	0.5		3	9.7	4	1997	129				
1000092	2796	BETH2796	33.415	-111.548	524.86665	473	Bendire's Thrasher	BETH	Toxostoma	bendirei		Toxostoma bendirei 	TOXBEN	BETH-1	f				62.5	0		1.5	1.5	5	1989	217				
1000716	2654	BFBO2654	21.87248	-105.90331	0	528	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-21	m				1160			2	24.86	5	1992	92		non-breeding		non-breeding
1000717	2655	BFBO2655	21.87248	-105.90331	0	545	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-22	f				1850			2	5.9	5	1992	92		non-breeding		non-breeding
1000718	2656	BFBO2656	21.87248	-105.90331	0	573	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-23	m				1310			3	11.44	4	1992	92		non-breeding		non-breeding
1000719	2657	BFBO2657	21.87248	-105.90331	0	595	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-24	f				1780			3	15.88	5	1992	92		pre-breeding		pre-breeding
1000720	2658	BFBO2658	21.87248	-105.90331	0	615	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-25	m				1350			3	13.35	5	1992	92		non-breeding		non-breeding
1000721	2659	BFBO2659	21.87248	-105.90331	0	637	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-26	f				2070			3	10.21	5	1992	92		pre-breeding		pre-breeding
1000722	2660	BFBO2660	21.87248	-105.90331	0	665	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-27	m				1425			3	44.58	5	1992	92		pre-breeding		pre-breeding
1000723	2661	BFBO2661	21.87248	-105.90331	0	681	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-28	m				1375			3	6.25	5	1992	92		non-breeding		non-breeding
1000724	2662	BFBO2662	21.87248	-105.90331	0	937	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-29	m				1460			2	10.13	4	1992	92		breeding		breeding
1000725	2663	BFBO2663	21.87248	-105.90331	0	948	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-30	f				1925			2	23.78	5	1992	92				
1000726	2664	BFBO2664	21.87248	-105.90331	0	971	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-31	f				1850			2	12.55	5	1992	92				
1000727	2665	BFBO2665	21.87248	-105.90331	0	1010	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-32	f				1625			3	11.66	4	1992	92				
1000728	2666	BFBO2666	21.87248	-105.90331	0	1045	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-33	m				1540			3	13.17	4	1992	92		pre-breeding		pre-breeding
1000729	2667	BFBO2667	21.87248	-105.90331	0	1064	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-34	f				1890			5	12	4	1992	92		pre-breeding		pre-breeding
1000730	2668	BFBO2668	21.87248	-105.90331	0	447	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-35	m				1270			3	37.43	5	1992	93		breeding		breeding
1000731	2669	BFBO2669	21.87248	-105.90331	0	554	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-36	m				1250			3	12.36	5	1992	93		pre-breeding		pre-breeding
1000732	2670	BFBO2670	21.87248	-105.90331	0	583	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-37	f				1800			3	28.65	5	1992	93		pre-breeding		pre-breeding
1000733	2671	BFBO2671	21.87248	-105.90331	0	612	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-38	f				1790			3	20.72	5	1992	93		pre-breeding		pre-breeding
1000734	2672	BFBO2672	21.87248	-105.90331	0	646	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-39	f				1860			3	32.08	4	1992	93		pre-breeding		pre-breeding
1000735	2673	BFBO2673	21.87248	-105.90331	0	670	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-40	m				1310			3	5.65	4	1992	93		non-breeding		non-breeding
1000736	2674	BFBO2674	21.87248	-105.90331	0	690	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-41	f				1840			3	10.44	4	1992	93		pre-breeding		pre-breeding
1000737	2675	BFBO2675	21.87248	-105.90331	0	710	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-42	f				1610			3	8.91	5	1992	93		pre-breeding		pre-breeding
1000738	2676	BFBO2676	21.87248	-105.90331	0	732	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-43	m				1360			3	5.87	5	1992	93		non-breeding		non-breeding
1000739	2677	BFBO2677	21.87248	-105.90331	0	763	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-44	m				1510			2	5.03	5	1992	93		breeding		breeding
1000767	2678	BFBO2678	21.87248	-105.90331	0		Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-45	f							1	28.78	4	1992	99				
1000768	2679	BFBO2679	21.87248	-105.90331	0		Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-45								1	28.78	4	1992	99		breeding		breeding
1000826	2680	BFBO2680	21.87248	-105.90331	0	440	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-01	f				1650			3	14.57	5	1992	90		non-breeding		non-breeding
1000827	2681	BFBO2681	21.87248	-105.90331	0	480	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-02	f				1650			5	13.58	4	1992	90		non-breeding		non-breeding
1000828	2682	BFBO2682	21.87248	-105.90331	0	522	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-03	m				1250			3	35.52	3	1992	90		pre-breeding		pre-breeding
1000829	2683	BFBO2683	21.87248	-105.90331	0	556	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-04	f				1850			2	3.54	5	1992	90		pre-breeding		pre-breeding
1000830	2684	BFBO2684	21.87248	-105.90331	0	591	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-05	f				1650			2	40.86	5	1992	90		non-breeding		non-breeding
1000831	2685	BFBO2685	21.87248	-105.90331	0	655	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-06	m				1300			2	20.9	5	1992	90		non-breeding		non-breeding
1000832	2686	BFBO2686	21.87248	-105.90331	0	669	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-07	f				1650			2	12.44	4	1992	90		non-breeding		non-breeding
1000833	2687	BFBO2687	21.87248	-105.90331	0	681	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-08	m				1350			2	10.47	5	1992	90		non-breeding		non-breeding
1000834	2688	BFBO2688	21.87248	-105.90331	0	1010	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-09	m				1210			3	10.1	5	1992	90		breeding		breeding
1000835	2689	BFBO2689	21.87248	-105.90331	0	1072	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-10	m				1360			3	27.18	5	1992	90		breeding		breeding
1000839	2690	BFBO2690	21.87248	-105.90331	0	438	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-11	f				1640			3	18	5	1992	91		breeding		breeding
1000840	2691	BFBO2691	21.87248	-105.90331	0	511	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-12	m				1330			3	26.83	5	1992	91		breeding		breeding
1000841	2692	BFBO2692	21.87248	-105.90331	0	555	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-13	f				1860			2	31.77	5	1992	91		breeding		breeding
1000842	2693	BFBO2693	21.87248	-105.90331	0	589	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-14	m				1310			3	10.03	4	1992	91		pre-breeding		pre-breeding
1000843	2694	BFBO2694	21.87248	-105.90331	0	624	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-15	f				1760			3	13.29	5	1992	91		non-breeding		non-breeding
1000844	2695	BFBO2695	21.87248	-105.90331	0	670	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-16	f				1950			3	77.21	5	1992	91		non-breeding		non-breeding
1000845	2696	BFBO2696	21.87248	-105.90331	0	931	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-17	m				1570			3	3.01	5	1992	91		pre-breeding		pre-breeding
1000846	2697	BFBO2697	21.87248	-105.90331	0	966	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-18	m				1360			2	14.61	5	1992	91		pre-breeding		pre-breeding
1000847	2698	BFBO2698	21.87248	-105.90331	0	993	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-19	m				1275			1	21.97	5	1992	91		pre-breeding		pre-breeding
1000848	2699	BFBO2699	21.87248	-105.90331	0	1029	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-20	f				1850			3	3.56	5	1992	91		non-breeding		non-breeding
1001393	2700	BFBO2700	21.87248	-105.90331	0	983	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	17 ch	m				1400			0.5	8	4	1993	69		pre-breeding		pre-breeding
1001394	2701	BFBO2701	21.87248	-105.90331	0	580	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	18 ch	m				1250			0.5	22.17	5	1993	70		pre-breeding		pre-breeding
1001395	2702	BFBO2702	21.87248	-105.90331	0	595	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	19 ch	m				1100			0.5	8.32	5	1993	70		non-breeding		non-breeding
1001396	2703	BFBO2703	21.87248	-105.90331	0	622	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	20 ch	f				1750			0.5	14.99	5	1993	70		pre-breeding		pre-breeding
1001397	2704	BFBO2704	21.87248	-105.90331	0	665	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	21 ch	f				1850			0.5	6.66	5	1993	70		pre-breeding		pre-breeding
1001399	2705	BFBO2705	21.87248	-105.90331	0	938	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	23 ch	m				1600			0.5	10.56	3	1993	70		non-breeding		non-breeding
1001400	2706	BFBO2706	21.87248	-105.90331	0	962	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	24 ch	m				1500			0.5	5.69	5	1993	70		pre-breeding		pre-breeding
1001401	2707	BFBO2707	21.87248	-105.90331	0	442	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	25 ch	f				1760			0.5	5	5	1993	71		pre-breeding		pre-breeding
1001402	2708	BFBO2708	21.87248	-105.90331	0	490	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	26 ch	m				1300			0.5	4.19	5	1993	71		pre-breeding		pre-breeding
1001403	2709	BFBO2709	21.87248	-105.90331	0	526	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	27 ch	m				1300			0.5	33.35	5	1993	71		pre-breeding		pre-breeding
1001404	2710	BFBO2710	21.87248	-105.90331	0	546	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	28 ch	m				1200			0.5	23.69	5	1993	71		pre-breeding		pre-breeding
1001405	2711	BFBO2711	21.87248	-105.90331	0	922	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	29 ch	m				1350			0.5	5.56	4	1993	71		pre-breeding		pre-breeding
1001406	2712	BFBO2712	21.87248	-105.90331	0	938	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	30 ch	f				1950			0.5	7.83	5	1993	71		non-breeding		non-breeding
1001407	2713	BFBO2713	21.87248	-105.90331	0	952	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	31 ch	f				1700			0.5	10.27	5	1993	71		pre-breeding		pre-breeding
1001408	2714	BFBO2714	21.87248	-105.90331	0	972	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	32 ch	f				1950			0.5	7.25	5	1993	71		pre-breeding		pre-breeding
1001410	2715	BFBO2715	21.87248	-105.90331	0	470	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	33 ch	f				1650			0.5	20.24	5	1993	72		pre-breeding		pre-breeding
1001411	2716	BFBO2716	21.87248	-105.90331	0	492	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	34 ch	f				1750			0.5	10.48	4	1993	72		non-breeding		non-breeding
1001412	2717	BFBO2717	21.87248	-105.90331	0	514	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	35 ch	f				1750			0.5	2.41	5	1993	72		non-breeding		non-breeding
1001413	2718	BFBO2718	21.87248	-105.90331	0	544	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	36 ch	f				1625			0.5	13.33	5	1993	72		non-breeding		non-breeding
1001414	2719	BFBO2719	21.87248	-105.90331	0	927	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	37 ch	m				1300			0.5	17.32	5	1993	72		non-breeding		non-breeding
1001415	2720	BFBO2720	21.87248	-105.90331	0	945	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	38 ch	f							0.5	11.7	5	1993	72		pre-breeding		pre-breeding
1001416	2721	BFBO2721	21.87248	-105.90331	0	970	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	39 ch	f				1725			0.5	3.05	5	1993	72		pre-breeding		pre-breeding
1001417	2722	BFBO2722	21.87248	-105.90331	0	997	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	40 ch	f				1400			0.5	6.18	5	1993	72		non-breeding		non-breeding
1001422	2723	BFBO2723	65.96667	16.2	417	431	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	41 ch	f				1850			0.5	10.27	5	1993	74		non-breeding		non-breeding
1001423	2724	BFBO2724	21.87248	-105.90331	0	462	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	42 ch	f				1750			0.5	12.22	5	1993	74		non-breeding		non-breeding
1001424	2725	BFBO2725	21.87248	-105.90331	0	487	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	43 ch	m				1200			0.5	16.19	5	1993	74		non-breeding		non-breeding
1001425	2726	BFBO2726	21.87248	-105.90331	0	518	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	44 ch	f				1350			0.5	20.46	5	1993	74		non-breeding		non-breeding
1001427	2727	BFBO2727	21.87248	-105.90331	0	907	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	45 ch	m				1400			0.5	6.14	5	1993	76		non-breeding		non-breeding
1001428	2728	BFBO2728	21.87248	-105.90331	0	950	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	46 ch	m				1300			0.5	17.83	4	1993	76		non-breeding		non-breeding
1001429	2729	BFBO2729	21.87248	-105.90331	0	963	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	47 ch	m							0.5	11.45	5	1993	76		non-breeding		non-breeding
1001430	2730	BFBO2730	21.87248	-105.90331	0	978	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	48 ch	m				1250			0.5	21.28	5	1993	76		non-breeding		non-breeding
1001438	2731	BFBO2731	21.87248	-105.90331	0	907	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	49 ch	f				1800			0.5	12.98	5	1993	77		breeding		breeding
1001439	2732	BFBO2732	21.87248	-105.90331	0	921	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	50 ch	m				1250			0.5	10.91	5	1993	77		breeding		breeding
1001440	2733	BFBO2733	21.87248	-105.90331	0	930	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	52 ch	f				1900			0.5	14.33	5	1993	77		breeding		breeding
1001441	2734	BFBO2734	21.87248	-105.90331	0	950	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	53 ch	m				1350			0.5	40.13	5	1993	78		breeding		breeding
1001442	2735	BFBO2735	21.87248	-105.90331	0	967	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	54 ch	m				1450			0.5	13.94	5	1993	78		breeding		breeding
1001443	2736	BFBO2736	21.87248	-105.90331	0	989	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	55 ch	f				1700			0.5	6.66	5	1993	78		breeding		breeding
1001444	2737	BFBO2737	21.87248	-105.90331	0	1005	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	56 ch	f				2025			0.5	20.36	5	1993	78		breeding		breeding
1001445	2738	BFBO2738	21.87248	-105.90331	0	465	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	57 ch	m				1400			0.5	17.59	5	1993	78		breeding		breeding
1001450	2739	BFBO2739	21.87248	-105.90331	0	483	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	58 ch	f				1400			0.5	66.53	4	1993	80		breeding		breeding
1001451	2740	BFBO2740	21.87248	-105.90331	0	524	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	59 ch	m				1600			0.5	19.19	5	1993	80		breeding		breeding
1001452	2741	BFBO2741	21.87248	-105.90331	0	550	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	60 ch	f				2000			0.5	21.68	5	1993	80		breeding		breeding
1001453	2742	BFBO2742	21.87248	-105.90331	0	951	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	61 ch	m				1400			0.5	10.14	5	1993	80		breeding		breeding
1001454	2743	BFBO2743	21.87248	-105.90331	0	967	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	62 ch	m				1350			5	18.43	2	1993	80		breeding		breeding
